date,rating,comment,category
5-Jan-24,Rated 3 stars out of five stars,"1. Idk what is happening but photos is not recognising two different people & merging them in one person only. 2. Two-Three days back I created a different section for that person in ""person & pets"" & thought that it will add photos by recognising face automatically but it didn't so I add manually but left & dlt the section as I have my exams & it was showing pics when I was searching the person name. Today (January 30th 2024) when Im try to search the name it restart the app",
5-Jan-24,Rated 5 stars out of five stars,absolutely love this app. the only one I ever used for my pictures n my pictures are my most precious file on my phones tablet r notebook. n thank god this app can handle every bit of the pictures in all that n shares across them by its self love it. even can share pics with other family members phones r whatever as long as they have the app to if I wanted they could automatically get what ever pic I take n vis'a'versa which I think is awsome.,
5-Jan-24,Rated 1 stars out of five stars,On my new S24 Ultra the background and gallery buttons looks such an odd pinkish colour and I can't find any settings to fix that ...then when clicking on a photo to view it it goes super saturated and contrasted. This isn't happening on my old phone so this must be a bug?,
5-Jan-24,Rated 1 stars out of five stars,Tons of my photos unexpectedly went to trash. I have no idea why this has happened. But my storage was almost 14.98 and now it shows 6 gb occupied? I don't know where the rest of the photos went. And I checked them they are in the trash section when I didn't even delete them.,
5-Jan-24,Rated 1 stars out of five stars,Just got a new Pixel 8Pro and now Google Photos consistently crashes...every single time I go to edit a photo. Had to revert to a previous version of the app to sort of gain some of the previous features I had in Google Photos on my Pixel 3XL 😒 Very disappointing.,
5-Jan-24,Rated 4 stars out of five stars,"As much as I enjoy Google Photos, I do wish the facial recognition was a bit better. Maybe an option for us to select an area that is a face so we can help Photos recognize faces would be a nice feature in the future.",
5-Jan-24,Rated 2 stars out of five stars,"The app crashes when I try to access the Magic Editor feature! I tried several solutions online, including uninstalling updates then reinstall, verify my registered age for google account and clearing cache and data. I have a Pixel 8 Pro. I hope you guys can fix that soon.",
5-Jan-24,Rated 5 stars out of five stars,This is one app that apple is missing. Android version has UNBLUR feature which is so much cooler. You can choose to save your pictures on high or low resolution. Too many useful features.,
5-Jan-24,Rated 1 stars out of five stars,Where the hell is the photo stack feature? i have been trying to stack my photos for MONTHS but I can't find the damn option and it is extremely frustrating. I'm jumping ship when I get my next phone. Pixel is not worth the hefty investment.,
5-Jan-24,Rated 1 stars out of five stars,"New issue, screenshots are DIM/Dark sudeenly. Regardless of using the on screen btn or Vol & Power btn. Previous issue, Make the motion stop! Turned of motion from the settings and yet it still keeps moving. I don't want 20 different photos taken when I only intend to take 1",
5-Jan-24,Rated 1 stars out of five stars,"Really annoying that it's impossible to hide the Google one filters if you don't want the subscription. The interface is like a minefield - oh, you clicked here - buy our subscription! Buy! I'm using an alternative gallery app just because of that!",
